,index,tconst,primaryTitle,startYear,genres,directorNames,averageRating,numRatings,weightedRating,worldwideBoxOffice
228,11130,tt14833464,Players,2024,"Comedy,Romance",Trish Sie,5.7,12068,0.0243636964389594,
229,6136,tt30970235,Article 370,2024,"Action,Drama,Thriller",Aditya Suhas Jambhale,7.8,24661,0.0681299873737883,13222021
230,6141,tt14824600,The Lord of the Rings: The War of the Rohirrim,2024,"Action,Adventure,Animation",Kenji Kamiyama,6.3,30486,0.068025856298521,20658572
231,1788,tt2049403,Beetlejuice Beetlejuice,2024,"Comedy,Fantasy,Horror",,6.6,147379,0.3445185125713196,451900435
232,4856,tt26936666,Vettaiyan,2024,"Action,Crime,Drama",T.J. Gnanavel,7.0,39447,0.0978013934777989,
233,9645,tt30321133,Will & Harper,2024,Documentary,Josh Greenbaum,7.4,12120,0.031766353328469,
234,9031,tt19811010,The Remarkable Life of Ibelin,2024,"Animation,Biography,Documentary",Benjamin Ree,8.2,12189,0.0354009528800934,
235,8748,tt33428606,Solo Leveling: ReAwakening,2024,"Action,Adventure,Animation",Shunsuke Nakashige,8.7,12137,0.0373993132194315,
236,10393,tt15576290,Do Aur Do Pyaar,2024,"Comedy,Drama,Romance",Shirsha Guha Thakurta,6.4,12161,0.0275665416342886,
237,14363,tt30007864,The American Society of Magical Negroes,2024,"Comedy,Fantasy",Kobi Libii,3.7,12005,0.0157324699549616,
238,7644,tt14564000,Guntur Kaaram,2024,"Action,Drama",Trivikram Srinivas,5.4,24578,0.0470081675740166,
239,11462,tt22036406,Kanguva,2024,"Action,Adventure,Drama",Siva,4.5,14535,0.0231665078419837,
240,3533,tt28075881,Do Patti,2024,"Crime,Drama,Mystery",Shashanka Chaturvedi,6.4,68598,0.155497872134605,
241,10803,tt29722855,Badland Hunters,2024,"Action,Adventure,Crime",Heo Myeong-haeng,5.9,12300,0.0257033745991325,
242,6229,tt10245072,Salem's Lot,2024,"Horror,Thriller",Gary Dauberman,5.6,33370,0.0661876948889223,
243,7287,tt18072316,Bade Miyan Chote Miyan,2024,"Action,Adventure,Sci-Fi",Ali Abbas Zafar,3.7,38982,0.0510856429641246,
244,3646,tt5672290,The First Omen,2024,Horror,Arkasha Stevenson,6.5,64174,0.1477425155010439,53845880
245,6441,tt26940324,Jackpot!,2024,"Action,Comedy",Paul Feig,5.8,30429,0.0625098844829354,
246,5007,tt27470893,Chandu Champion,2024,"Action,Biography,Drama",Kabir Khan,7.8,33849,0.0935133183007729,
247,2918,tt26548265,Maharaja,2024,"Action,Crime,Drama",Nithilan Saminathan,8.4,67130,0.1997234023626023,
248,734,tt12037194,Furiosa: A Mad Max Saga,2024,"Action,Adventure,Sci-Fi",George Miller,7.5,284935,0.7569027533488872,174175791
249,5521,tt24807110,Don't Move,2024,"Horror,Thriller","Brian Netto,Adam Schindler",5.8,39048,0.080215779989144,
250,4348,tt26736843,The Watchers,2024,"Fantasy,Horror,Mystery",Ishana Shyamalan,5.7,57068,0.1152127467996801,33371404
251,7097,tt27118357,Amaran,2024,"Action,Biography,Drama",Rajkumar Periasamy,8.1,18516,0.0531208742046032,
252,4728,tt15552142,Caddo Lake,2024,"Drama,Mystery,Sci-Fi","Logan George,Celine Held",6.8,42310,0.101902528581607,
253,4939,tt18559464,My Old Ass,2024,"Comedy,Drama,Romance",Megan Park,6.9,39119,0.095602633946671,
254,8041,tt23558280,Elevation,2024,"Action,Sci-Fi,Thriller",George Nolfi,5.6,21798,0.0432352224509658,
255,7492,tt5779228,The Garfield Movie,2024,"Adventure,Animation,Comedy",,5.7,24116,0.0486870155222031,234684511
256,7045,tt28288786,Premalu,2024,"Comedy,Romance",Girish A.D.,7.8,19449,0.05373099730071,
257,7588,tt24176060,Queer,2024,"Biography,Drama,History",Luca Guadagnino,6.4,21003,0.0476095776617847,
258,4193,tt16539454,Pushpa: The Rule - Part 2,2024,"Action,Crime,Drama",Sukumar,6.1,56183,0.1213857715327089,154621981
259,7827,tt5177114,Young Woman and the Sea,2024,"Biography,Drama,Romance",Joachim Rønning,7.5,17064,0.0453288946010332,
260,15791,tt19857862,Now or Never!,2024,"Adventure,Biography,Drama",Balázs Lóth,2.2,17075,0.0133050470830427,
261,1157,tt9218128,Gladiator II,2024,"Action,Adventure,Drama",Ridley Scott,6.5,229398,0.5281241245817384,462180717
262,5527,tt4978420,Borderlands,2024,"Action,Adventure,Comedy",Eli Roth,4.7,48130,0.0801210702968771,33017367
263,12299,tt29330913,Vicky Vidya Ka Woh Wala Video,2024,Comedy,Raaj Shaandilyaa,5.1,11376,0.0205490988858017,
264,7617,tt23770030,Memoir of a Snail,2024,"Animation,Drama",Adam Elliot,7.8,17110,0.0472691327993803,
265,5418,tt24169886,The Instigators,2024,"Action,Comedy,Crime",Doug Liman,6.2,37657,0.0826933203683769,
266,8295,tt31711040,Look Back,2024,"Animation,Drama",,7.8,14847,0.0410172305477732,12646317
267,12847,tt23330554,Winnie-the-Pooh: Blood and Honey 2,2024,"Horror,Thriller",,4.7,11414,0.0190006627128309,
268,3396,tt9466114,The Idea of You,2024,"Comedy,Drama,Romance",,6.3,73095,0.1631027345712917,
269,1635,tt16426418,Challengers,2024,"Comedy,Drama,Romance",Luca Guadagnino,7.0,154643,0.383408139822731,96119408
270,8425,tt33034103,Am I Racist?,2024,"Comedy,Documentary",Justin Folk,6.7,16846,0.0399764864948299,12311598
271,13750,tt11240348,The Exorcism,2024,"Horror,Thriller",,4.2,11414,0.0169793156157213,12610418
272,1151,tt1684562,The Fall Guy,2024,"Action,Comedy,Drama",David Leitch,6.8,220620,0.531357500724986,181073291
273,10228,tt19862722,Find Me Falling,2024,"Comedy,Music,Romance",Stelana Kliris,6.3,12713,0.0283675362829855,
274,5916,tt11762114,Mean Girls,2024,"Comedy,Musical","Samantha Jayne,Arturo Perez Jr.",5.5,37016,0.0721082903112608,104970953
275,8081,tt27599851,Apocalypse Z: The Beginning of the End,2024,"Action,Horror,Sci-Fi",Carles Torrens,6.1,19847,0.04288029132673,
276,8647,tt11281220,Intoxicated by Love,2024,"Drama,History,Romance",Hasan Fathi,8.5,12718,0.0382887130259063,
277,5328,tt10720352,Arthur the King,2024,"Adventure,Drama,Sport",Simon Cellan Jones,7.0,34258,0.0849362470596607,40856831
278,1046,tt22022452,Inside Out 2,2024,"Adventure,Animation,Comedy",,7.5,216378,0.5747875970453806,1698863816
279,7137,tt24871974,Subservience,2024,"Sci-Fi,Thriller",S.K. Dale,5.4,27563,0.052717313159843,
280,9599,tt30783769,Kaam Chalu Hai,2024,Drama,Palaash Muchhal,7.1,12731,0.0320150282534525,
281,5736,tt21383812,Crew,2024,"Comedy,Drama",Rajesh A Krishnan,5.8,37039,0.0760887183727183,
282,5021,tt26659814,Auron Mein Kahan Dum Tha,2024,"Action,Crime,Drama",Neeraj Pandey,6.5,40529,0.093306579155761,
283,1761,tt15314262,The Beekeeper,2024,"Action,Crime,Thriller",David Ayer,6.3,156575,0.3493783523565223,162619535
284,9748,tt27757805,Baby John,2024,"Action,Crime,Drama",Kalees,5.2,16931,0.03118307763204,
285,10175,tt26926267,Mother of the Bride,2024,"Comedy,Drama,Romance",Mark Waters,4.8,16859,0.0286619722111137,
286,8336,tt14855468,That Christmas,2024,"Adventure,Animation,Comedy",Simon Otto,6.8,16895,0.0406911656910009,
287,2639,tt27489557,Abigail,2024,"Horror,Thriller","Matt Bettinelli-Olpin,Tyler Gillett",6.6,96880,0.2264702128383925,42791449
288,6379,tt21626774,Sector 36,2024,"Crime,Drama,Thriller",Aditya Nimbalkar,7.1,25235,0.0634592127857886,
289,4543,tt23137390,Immaculate,2024,"Horror,Thriller",Michael Mohan,5.8,52728,0.1083184195673936,35340015
290,3576,tt21692408,Kung Fu Panda 4,2024,"Action,Adventure,Animation","Mike Mitchell,Stephanie Stine",6.3,68113,0.151985998493117,547689492
291,3098,tt3083016,Beverly Hills Cop: Axel F,2024,"Action,Comedy,Crime",Mark Molloy,6.4,81224,0.1841184752654765,
292,8691,tt27930683,Agni,2024,"Action,Drama",Rahul Dholakia,7.2,14879,0.037943663728201,
293,7589,tt31022050,Our Little Secret,2024,"Comedy,Romance",Stephen Herek,5.7,23577,0.0475988457856602,
294,7269,tt19838634,Ulajh,2024,"Crime,Drama,Thriller",Sudhanshu Saria,6.0,24112,0.0512409895274315,
295,4946,tt17505010,Horizon: An American Saga - Chapter 1,2024,"Drama,Western",,6.7,40182,0.0953541006966199,38735702
296,7390,tt26733317,Jigra,2024,"Action,Crime,Drama",Vasan Bala,6.0,23554,0.0500551703437757,
297,9487,tt30319503,Dìdi,2024,"Comedy,Drama",Sean Wang,7.3,12634,0.0326660599862714,
298,11936,tt20048582,Canary Black,2024,"Action,Drama,Thriller",Pierre Morel,5.3,11496,0.0215802090433461,
299,7521,tt29439114,The Room Next Door,2024,Drama,Pedro Almodóvar,6.8,20071,0.0483404786377082,21319488
300,4531,tt27911000,Terrifier 3,2024,Horror,Damien Leone,6.3,48684,0.1086325128923834,89169769
301,8578,tt27431598,Bramayugam,2024,"Drama,Horror,Thriller",Rahul Sadasivan,7.8,14048,0.0388098642645058,
302,8660,tt12810074,Nightbitch,2024,"Comedy,Horror",Marielle Heller,5.5,19608,0.0381969785072185,
303,4498,tt30057084,Babygirl,2024,"Drama,Romance,Thriller",,5.9,52622,0.1099644697687441,64556041
304,5997,tt21097228,A Different Man,2024,"Comedy,Drama,Thriller",Aaron Schimberg,6.9,28871,0.0705576227581057,
305,2418,tt16366836,Venom: The Last Dance,2024,"Action,Adventure,Sci-Fi",,6.0,117237,0.2491431606348493,478937618
306,10766,tt1121948,The Killer,2024,"Action,Thriller","John Wo,John Woo",5.7,12823,0.0258879416172338,
307,6877,tt23778968,Thelma,2024,"Action,Comedy",Josh Margolin,7.0,22494,0.0557696287395647,12705793
308,9055,tt0327785,The Killer's Game,2024,"Action,Comedy,Thriller",J.J. Perry,5.8,17153,0.0352371766583125,
309,1979,tt14948432,Red One,2024,"Action,Adventure,Comedy",Jake Kasdan,6.3,139719,0.3117662079699885,185900759
310,2777,tt11301886,Rebel Ridge,2024,"Action,Crime,Drama",Jeremy Saulnier,6.8,88167,0.2123479139081672,
311,5247,tt29808429,Color of Victory,2024,"Drama,History,Sport","Abdullah Oguz,Bekir Dadas",6.1,40379,0.0872405544153793,
312,2491,tt27403986,Juror #2,2024,"Crime,Drama,Mystery",Clint Eastwood,7.0,97588,0.2419510326947917,24800000
313,3304,tt20221436,Emilia Pérez,2024,"Comedy,Crime,Drama",Jacques Audiard,5.4,88129,0.1685565465103148,16298763
314,8229,tt31392609,How to Make Millions Before Grandma Dies,2024,"Comedy,Drama,Family",Pat Boonnitipat,8.0,14670,0.0415674251475016,
315,1486,tt1262426,Wicked,2024,"Fantasy,Musical,Romance",Jon M. Chu,7.5,157252,0.4177249961205861,755367145
316,3363,tt12735488,Kalki 2898 AD,2024,"Action,Adventure,Drama",Nag Ashwin,7.0,66542,0.1649783335817603,125857438
317,8629,tt28066777,Orion and the Dark,2024,"Adventure,Animation,Comedy",Sean Charmatz,6.3,17208,0.0383975902114069,
318,8481,tt21957774,Irish Wish,2024,"Comedy,Fantasy,Romance",Janeen Damian,5.2,21473,0.0395484156867755,
319,10159,tt26658104,Imaginary,2024,"Horror,Mystery,Thriller",Jeff Wadlow,4.7,17248,0.0287124084870254,43787034
320,5257,tt9185206,"Are You There God? It's Me, Margaret.",2023,"Comedy,Drama,Family",Kelly Fremon Craig,7.3,33649,0.0870017613169262,21464043
321,1686,tt15789038,Elemental,2023,"Adventure,Animation,Comedy",,7.0,149548,0.3707760486682861,496444308
322,4899,tt23736044,Monster,2023,"Drama,Thriller",Hirokazu Koreeda,7.8,34904,0.0964279258462636,
323,6505,tt8672856,Tu Jhoothi Main Makkaar,2023,"Comedy,Romance",Luv Ranjan,6.0,29042,0.0617178507737087,
324,1651,tt10545296,The Hunger Games: The Ballad of Songbirds & Snakes,2023,"Action,Adventure,Drama",Francis Lawrence,6.7,159440,0.378359907796254,348424489
325,3265,tt15654328,Leo,2023,"Action,Crime,Drama",Lokesh Kanagaraj,7.2,67200,0.1713699981541173,
326,6971,tt21276878,You Are So Not Invited to My Bat Mitzvah,2023,Comedy,Sammi Cohen,5.9,26161,0.0546687790965777,
327,4609,tt27989067,Lust Stories 2,2023,"Drama,Romance","R Balki,Sujoy Ghosh,Amit Ravindernath Sharma,Konkona Sen Sharma",5.8,51725,0.106257970188959,
328,2386,tt12758060,Tetris,2023,"Biography,Drama,History",Jon S. Baird,7.4,96457,0.2528124705448961,
329,6203,tt10767052,Next Goal Wins,2023,"Comedy,Drama,Sport",,6.5,28965,0.0666837342457652,18648802
330,8746,tt25471950,Flora and Son,2023,"Comedy,Music,Romance",John Carney,7.0,15088,0.0374078491341047,
331,1379,tt16277242,Society of the Snow,2023,"Adventure,Biography,Drama",J.A. Bayona,7.8,161161,0.4452332385202184,
332,5690,tt14537248,Nefarious,2023,"Drama,Horror,Thriller","Chuck Konzelman,Cary Solomon",6.4,33964,0.0769895584299793,
333,1872,tt12844910,Pathaan,2023,"Action,Adventure,Thriller",Siddharth Anand,5.8,160632,0.3299841521003939,112583450
334,8753,tt15893750,Rye Lane,2023,"Comedy,Drama,Romance",Raine Allen-Miller,7.2,14650,0.0373596796571103,
335,3789,tt10172266,"Red, White & Royal Blue",2023,"Comedy,Romance",Matthew López,6.9,57499,0.1405213796185904,
336,2820,tt13375076,The Pope's Exorcist,2023,"Horror,Thriller",Julius Avery,6.1,96066,0.2075546967598956,76987621
337,3297,tt10855768,Missing,2023,"Drama,Mystery,Thriller","None,Will Merrick",7.1,67315,0.1692790532464973,48767848
338,5128,tt13097932,One Life,2023,"Biography,Drama,History",James Hawes,7.5,34065,0.0904904356882441,56475835
339,400,tt6791350,Guardians of the Galaxy Vol. 3,2023,"Action,Adventure,Comedy",James Gunn,7.9,426095,1.1922478608041525,845555777
340,1545,tt12263384,Extraction II,2023,"Action,Crime,Thriller",Sam Hargrave,7.0,162751,0.4035103959719436,
341,9132,tt19623240,Winnie-the-Pooh: Blood and Honey,2023,Horror,,2.9,33857,0.0347759893348244,
342,10024,tt26547864,The Conference,2023,"Comedy,Horror,Mystery",Patrik Eklund,5.7,14582,0.029439130052445,
343,3537,tt15255288,Murder Mystery 2,2023,"Action,Adventure,Comedy",Jeremy Garelick,5.7,76627,0.1546997818220209,
344,6785,tt13429870,Robot Dreams,2023,"Animation,Comedy,Drama",Pablo Berger,7.6,21159,0.0569562979728144,
345,9094,tt17277414,Jeanne du Barry,2023,"Biography,Drama,History",Maïwenn,6.7,14754,0.0350120551908299,14547999
346,1734,tt13345606,Evil Dead Rise,2023,Horror,Lee Cronin,6.5,155172,0.3572397172582041,147033054
347,1488,tt13238346,Past Lives,2023,"Drama,Romance",Celine Song,7.8,150770,0.4165264261930201,42677159
348,7794,tt15509244,Happiness for Beginners,2023,"Comedy,Drama,Romance",Vicky Wight,6.1,21134,0.0456609098049636,
349,5436,tt8080204,Hypnotic,2023,"Action,Drama,Mystery",Robert Rodriguez,5.5,42120,0.0820510370626298,16281937
350,8810,tt22207786,Red Rooms,2023,"Crime,Horror,Mystery",Pascal Plante,7.1,14710,0.0369916790203665,
351,6062,tt26612950,The Teachers' Lounge,2023,Drama,Ilker Çatak,7.4,26492,0.0694351676879375,
352,3507,tt3155298,Luther: The Fallen Sun,2023,"Action,Crime,Drama",Jamie Payne,6.4,69267,0.1570143606103339,
353,2442,tt6587046,The Boy and the Heron,2023,"Adventure,Animation,Drama",,7.4,94462,0.2475836029796901,282422186
354,7782,tt28491891,His Three Daughters,2023,Drama,Azazel Jacobs,7.2,17946,0.0457649700427647,
355,984,tt17351924,Saltburn,2023,"Drama,Thriller",Emerald Fennell,7.0,243416,0.6035040432679777,21026167
356,9891,tt6915770,Starfish,2023,"Drama,Romance,Thriller",Akhilesh Jaiswal,4.4,19402,0.0302365474091005,
357,7695,tt19760052,The Taste of Things,2023,"Drama,History,Romance",Anh Hung Tran,7.4,17772,0.0465801676034284,10461523
358,4755,tt11663228,Jailer,2023,"Action,Comedy,Crime",Nelson Dilipkumar,7.1,40112,0.1008708517243333,
359,4841,tt15767808,The Last Kingdom: Seven Kings Must Die,2023,"Action,Drama,History",Edward Bazalgette,6.9,40164,0.0981565016957001,
360,1125,tt0439572,The Flash,2023,"Action,Adventure,Fantasy",Andy Muschietti,6.6,231951,0.5422170968009701,271433313
361,1182,tt12747748,Leave the World Behind,2023,"Drama,Mystery,Thriller",Sam Esmail,6.4,228897,0.518863471792103,
362,7848,tt14561712,La Chimera,2023,"Adventure,Comedy,Drama",Alice Rohrwacher,7.3,17431,0.0450690273563952,
363,5248,tt2560078,Boston Strangler,2023,"Crime,Drama,History",Matt Ruskin,6.5,37892,0.0872356312114806,
364,3062,tt15428134,Dunki,2023,"Action,Adventure,Comedy",,6.5,81327,0.1872324548594976,15473051
365,8917,tt10276482,Love Again,2023,"Comedy,Drama,Romance",Jim Strouse,5.9,17331,0.0362166817217533,12696584
366,5359,tt11998558,Varisu,2023,"Action,Comedy,Drama",Vamshi Paidipally,5.9,40266,0.0841440716755017,
367,8924,tt5198890,Eileen,2023,"Drama,Mystery,Romance",William Oldroyd,5.9,17303,0.0361581699746984,
368,7061,tt10786774,Sam Bahadur,2023,"Biography,Drama,War",Meghna Gulzar,7.7,19649,0.0535875868504524,
369,9126,tt11040844,The Machine,2023,"Action,Comedy",Peter Atencio,5.7,17240,0.0348052806270849,10664328
370,3745,tt11426232,Totally Killer,2023,"Comedy,Horror,Sci-Fi",,6.5,62119,0.1430114582293351,
371,4296,tt16431870,The Family Plan,2023,"Action,Comedy",Simon Cellan Jones,6.3,52836,0.1178972034175904,
372,7687,tt13231544,About Dry Grasses,2023,Drama,Nuri Bilge Ceylan,7.7,17115,0.0466767544885487,
373,1227,tt1462764,Indiana Jones and the Dial of Destiny,2023,"Action,Adventure,Sci-Fi",James Mangold,6.5,219054,0.5043099852053119,383963057
374,5024,tt20234774,Wicked Little Letters,2023,"Comedy,Crime,Drama",Thea Sharrock,7.0,37597,0.0932146675434078,
375,8446,tt19755170,Bawaal,2023,"Action,Comedy,Drama",Nitesh Tiwari,6.6,17046,0.0398473497940053,
376,6741,tt25433734,Hi Nanna,2023,"Drama,Family,Romance",Shouryuv,8.2,19859,0.0576772108660082,
377,3779,tt3758542,Ferrari,2023,"Biography,Drama,History",Michael Mann,6.4,62184,0.1409586238785136,43601123
378,7510,tt19853258,Still: A Michael J. Fox Movie,2023,"Biography,Documentary",Davis Guggenheim,8.1,16884,0.0484388010407497,
379,7680,tt22695402,Hunger,2023,"Drama,Thriller",Sitisiri Mongkolsiri,6.6,19997,0.0467457147618634,
380,2810,tt21807222,Saw X,2023,"Horror,Mystery,Thriller",Kevin Greutert,6.6,89114,0.2083161286837377,112202480
381,3712,tt7737800,Woman of the Hour,2023,"Crime,Drama,Mystery",Anna Kendrick,6.6,61822,0.1445173565038718,
382,2605,tt27503384,Perfect Days,2023,Drama,Wim Wenders,7.9,82044,0.2295656684350107,25660952
383,4605,tt28259207,Kill,2023,"Action,Crime,Drama",Nikhil Nagesh Bhat,7.5,40016,0.1062987017320057,
384,6593,tt8337264,Chicken Run: Dawn of the Nugget,2023,"Adventure,Animation,Comedy","Sam Fell,Jeff Newitt",6.3,26945,0.0601245390659204,
385,7719,tt11674730,The Last Stop in Yuma County,2023,"Crime,Drama,Thriller",Francis Galluppi,6.9,18966,0.0463508667254419,
386,5767,tt11274492,The Out-Laws,2023,"Action,Comedy,Crime",Tyler Spindel,5.4,39480,0.0755099054366579,
387,739,tt5537002,Killers of the Flower Moon,2023,"Crime,Drama,History",Martin Scorsese,7.6,280684,0.7555518474503266,158772599
388,7331,tt14400246,Bird Box: Barcelona,2023,"Horror,Mystery,Sci-Fi","David Pastor,Àlex Pastor",5.3,26975,0.0506372772220129,
389,9144,tt16280138,Magic Mike's Last Dance,2023,"Comedy,Drama",Steven Soderbergh,5.2,18853,0.0347229674913975,57105156
390,6536,tt15268244,Joy Ride,2023,Comedy,,6.4,27005,0.0612149047639145,15787674
391,7977,tt18073328,Blood & Gold,2023,"Action,Drama,War",Peter Thorwarth,6.5,19023,0.0437950863648262,
392,726,tt9603212,Mission: Impossible - Dead Reckoning Part One,2023,"Action,Adventure,Thriller",Christopher McQuarrie,7.6,284141,0.7648574820309786,571125435
393,7502,tt21262240,Mission Raniganj,2023,"Action,Biography,Drama",Tinu Suresh Desai,7.2,19034,0.0485395319176409,
394,882,tt6718170,The Super Mario Bros. Movie,2023,"Adventure,Animation,Comedy","Aaron Horvath,None,Pierre Leduc,Fabien Polack",7.0,267191,0.6624496698031938,1360847665
395,4982,tt2183014,Love at First Sight,2023,"Drama,Romance",Vanessa Caswill,6.8,39210,0.0944362596474784,
396,5575,tt15979666,The Archies,2023,"Comedy,Drama,Musical",Zoya Akhtar,4.2,53280,0.0792586241462792,
397,3357,tt13651794,May December,2023,Drama,Todd Haynes,6.8,68629,0.1652911518323591,
398,7698,tt8105234,Flamin' Hot,2023,"Biography,Drama,History",Eva Longoria,6.8,19331,0.0465582079889162,
399,7838,tt21232992,Theater Camp,2023,Comedy,"Molly Gordon,Nick Lieberman",6.9,18481,0.0451655788227824,
400,7757,tt1200263,The Color Purple,2023,"Drama,Musical",Blitz Bazawule,6.8,19102,0.0460066674773306,68919191
401,7481,tt22444570,Ponniyin Selvan: Part Two,2023,"Action,Adventure,Drama","Mani Ratnam,Sruti Harihara Subramanian",7.2,19120,0.0487588447128976,
402,2872,tt21942866,Dream Scenario,2023,"Comedy,Drama,Fantasy",Kristoffer Borgli,6.8,84587,0.2037255775261734,12502808
403,4779,tt5648882,The Burial,2023,Drama,Maggie Betts,7.1,39811,0.100113917979593,
404,889,tt2906216,Dungeons & Dragons: Honor Among Thieves,2023,"Action,Adventure,Comedy","None,Jonathan Goldstein",7.2,258938,0.6603304253278397,205460387
405,3837,tt13957560,Dumb Money,2023,"Biography,Comedy,Drama",Craig Gillespie,6.9,56300,0.1375911524118095,20703794
406,8577,tt26084002,Self Reliance,2023,"Comedy,Thriller",,6.0,18266,0.038817514710852,
407,5018,tt6495056,Migration,2023,"Adventure,Animation,Comedy","Benjamin Renner,Guylo Homsy",6.6,39933,0.0933488337043303,300187799
408,7703,tt17009348,DogMan,2023,"Action,Crime,Drama",Luc Besson,6.8,19325,0.0465437571458179,
409,1153,tt10954600,Ant-Man and the Wasp: Quantumania,2023,"Action,Adventure,Comedy",Peyton Reed,6.0,249573,0.5303735683199097,476071180
410,8648,tt14362112,Trolls Band Together,2023,"Adventure,Animation,Comedy","None,Tim Heitz",6.0,18017,0.0382883588385755,209646030
411,8034,tt28554013,Naga,2023,"Drama,Thriller",Meshal Al Jaser,6.1,20031,0.043277831186866,
412,1242,tt1136617,The Killer,2023,"Action,Adventure,Crime",David Fincher,6.7,210244,0.4989205999417687,
