,Unnamed: 0,index,tconst,primaryTitle,startYear,genres,directorNames,averageRating,numRatings,weightedRating,releaseDate,poster
10548,12919,12919,tt0073817,Swept Away,1974,"Adventure,Comedy,Drama",Lina Wertmüller,7.5,7090,0.018833911317471,1974-12-18,/8bkEUeQWVFBk3HE4qhluDarTMDj.jpg
10549,5987,5987,tt0071141,Ali: Fear Eats the Soul,1974,"Drama,Romance",Rainer Werner Fassbinder,8.0,24984,0.0707921301898556,1974-03-05,/5Oru4v8tRUN90JUuM6BNDJoetLt.jpg
10550,7482,7482,tt0072226,The Sugarland Express,1974,"Crime,Drama",Steven Spielberg,6.7,20543,0.0487496712610288,1974-03-31,/csahjHhtJ9NzFKcxVcw7S4Pyfj.jpg
10551,10731,10731,tt0072353,Going Places,1974,"Action,Comedy,Crime",Bertrand Blier,7.1,10357,0.0260450591171948,1974-03-20,/1evmnMMSgUXORoECRwiMiqjwmN.jpg
10552,14644,14644,tt0071396,Messiah of Evil,1974,Horror,"Willard Huyck,None",6.3,6811,0.0151979304352564,1974-12-11,/5oRbZ2vBCuOiboc0WJ928KOwKAD.jpg
10553,7119,7119,tt0070948,Zardoz,1974,"Adventure,Fantasy,Sci-Fi",John Boorman,5.8,25728,0.0528526835576904,1974-02-06,/6qvQhJhvM7wWPB2LjVpivSNraIv.jpg
10554,15217,15217,tt0192718,The Man Who Sleeps,1974,Drama,Bernard Queysanne,7.9,5072,0.0141918613220025,1974-04-24,/bEX0pQzpmsBM6pRo3meindwNTzE.jpg
10555,13827,13827,tt0071598,Harry and Tonto,1974,"Adventure,Comedy,Drama",Paul Mazursky,7.3,6498,0.0168010177133759,1974-08-12,/2JIy2g5UoHBnmNnFpSU7oq5xdTG.jpg
10556,3944,3944,tt0071222,Black Christmas,1974,"Horror,Mystery,Thriller",Bob Clark,7.1,52693,0.1325086704704402,1974-10-11,/5K8GhYPPt7LlKJv4BYBxSyqq9FD.jpg
10557,11956,11956,tt0071464,Emmanuelle,1974,"Drama,Romance",Just Jaeckin,5.2,11692,0.0215340230154044,1974-06-25,/cEXZik5xYIiEWYwswbjYVpJT5w9.jpg
10558,11464,11464,tt0070531,Phase IV,1974,"Horror,Sci-Fi,Thriller",,6.4,10217,0.023159884538897,1974-09-13,/x6fQtAmCD4JlAcUnTfYoinPp1zz.jpg
10559,3106,3106,tt0071877,Murder on the Orient Express,1974,"Crime,Drama,Mystery",Sidney Lumet,7.2,71943,0.1834653538274057,1974-11-22,/6tHXXo9kciCKGp3kF0ffY9mjuOA.jpg
10560,10256,10256,tt0072979,Female Trouble,1974,"Comedy,Crime",John Waters,7.1,11219,0.028212756419408,1974-10-11,/cqhIufhoORDMuFKEinV1IIYUBxD.jpg
10561,13038,13038,tt0071604,Hearts and Minds,1974,"Documentary,History,War",Peter Davis,8.2,6390,0.0185587077614075,1974-12-20,/yXnpP2RAZbG3DQufUGcOM5hU4cF.jpg
10562,6432,6432,tt0071994,Phantom of the Paradise,1974,"Comedy,Drama,Fantasy",Brian De Palma,7.3,24216,0.0626121029466161,1974-10-31,/AkS1Pg1bUKMzfhItnoMscLY3RJn.jpg
10563,1746,1746,tt0071360,The Conversation,1974,"Drama,Mystery,Thriller",Francis Ford Coppola,7.7,130367,0.3555424161500809,1974-04-07,/dHqVBwcv1SGymOpUueRoKzcmdes.jpg
10564,11503,11503,tt0071571,Gone in 60 Seconds,1974,"Action,Crime,Drama",,6.3,10324,0.0230367690226967,1974-07-28,/qYyeAodAOe4nHuzkHdN35ValzLT.jpg
10565,6844,6844,tt0071771,The Longest Yard,1974,"Comedy,Crime,Drama",Robert Aldrich,7.1,22341,0.0561815840240659,1974-08-21,/fejSpoFU4sq2g6n1JA2NY3KjRxW.jpg
10566,15302,15302,tt0072235,Sweet Movie,1974,"Comedy,Drama,Mystery",Dusan Makavejev,5.9,6728,0.0140595369352003,1974-06-12,/vMdeO3ebJGyfkK0PKtwNQiSaS8G.jpg
10567,2206,2206,tt0071807,The Man with the Golden Gun,1974,"Action,Adventure,Thriller",Guy Hamilton,6.7,116862,0.2773199670401771,1974-12-14,/xVkbKwGnBVNQ122GN5bCTMyPbWz.jpg
10568,13680,13680,tt0071381,Celine and Julie Go Boating,1974,"Comedy,Drama,Fantasy",Jacques Rivette,7.2,6716,0.0171267992202835,1974-09-18,/ijpehUwH4XFNFm8UcYHpRQVRQUF.jpg
10569,13592,13592,tt0071532,The Gambler,1974,"Crime,Drama",Karel Reisz,7.1,6874,0.0172862543566281,1974-10-02,/wyZyUHOm14wmStWnuBjflOkzajt.jpg
10570,6725,6725,tt0071970,The Parallax View,1974,"Drama,Mystery,Thriller",Alan J. Pakula,7.1,23058,0.0579846454691782,1974-06-14,/5ClPRox438lwK2Eze7X5xySDaYC.jpg
10571,10275,10275,tt0073918,The Yakuza,1974,"Action,Crime,Drama",Sydney Pollack,7.2,11023,0.0281102900245957,1974-12-21,/zWV5l1F7nq8RYi8SyUKOrYw7dky.jpg
10572,15502,15502,tt0071824,McQ,1974,"Action,Crime,Drama",John Sturges,6.2,6254,0.0137335429158942,1974-01-04,/l2s6ti9dFmqqxd9HvWmegAsC92p.jpg
10573,14616,14616,tt0068457,Dead of Night,1974,"Drama,Horror,Thriller",Bob Clark,6.6,6520,0.0152413892207506,1974-08-29,/zunyiTXzsDI4K2SUbjQ0b6UAEsE.jpg
10574,10950,10950,tt0071866,Mr. Majestyk,1974,"Action,Crime,Drama",Richard Fleischer,6.7,10568,0.0250784464725966,1974-07-17,/46rbzpXaRBQH1xczVyISoOoYKfc.jpg
10575,14124,14124,tt0071706,Juggernaut,1974,"Action,Drama,Thriller",Richard Lester,6.6,6916,0.0161670932286366,1974-09-25,/2OphusGl8zGjpZRtuJjMdot7rob.jpg
10576,6682,6682,tt0071249,Bring Me the Head of Alfredo Garcia,1974,"Action,Crime,Drama",Sam Peckinpah,7.4,22375,0.0586445673040012,1974-08-01,/gRWVf3InNlIlFT3WB9MnFdOwcYQ.jpg
10577,4127,4127,tt0072308,The Towering Inferno,1974,"Action,Drama,Thriller",John Guillermin,7.0,50321,0.1247614247267554,1974-12-14,/mFM1GbrRrT3DWUFFo8koSITFnYe.jpg
10578,15183,15183,tt0070640,Save the Tiger,1973,Drama,John G. Avildsen,6.9,5832,0.0142527815429071,1973-02-14,/htLwmbIc8L2ufP5g4Wv5OWCOYMl.jpg
10579,4357,4357,tt0070707,Sleeper,1973,"Comedy,Sci-Fi",Woody Allen,7.1,45675,0.1148602949867602,1973-12-17,/vVpUfsHuZecO7FlCtDBQd2ullyq.jpg
10580,6027,6027,tt0069768,Battle for the Planet of the Apes,1973,"Action,Sci-Fi",J. Lee Thompson,5.4,36591,0.0699843705631395,1973-06-15,/dP5dYjLp5p2CG103cJMio4Nj29d.jpg
10581,12874,12874,tt0070030,Emperor of the North,1973,"Action,Adventure,Drama",Robert Aldrich,7.2,7430,0.018947605450671,1973-05-23,/r4i03RQmF50o6T4tP5mhWgPZAGg.jpg
10582,11202,11202,tt0070291,The Last of Sheila,1973,"Crime,Drama,Mystery",Herbert Ross,7.2,9447,0.0240912555440765,1973-06-14,/oTwaBz4wByO8qcYqWaBuRLeCTC8.jpg
10583,8494,8494,tt0069865,Charley Varrick,1973,"Crime,Drama,Thriller",Don Siegel,7.5,14820,0.0393679218229789,1973-09-19,/qPG2VPNA72he1Kczm2yFmslPNZN.jpg
10584,5438,5438,tt0070239,Jesus Christ Superstar,1973,"Drama,History,Musical",Norman Jewison,7.4,31303,0.0820447325281408,1973-08-15,/p5LGgKCVGGVZKTkwKzpBDIesydj.jpg
10585,9288,9288,tt0070077,The Friends of Eddie Coyle,1973,"Crime,Drama",Peter Yates,7.4,12888,0.0337792707671047,1973-06-26,/tyV8Bgf2huCIbGUxTdGgnzdIRKZ.jpg
10586,9124,9124,tt0070294,The Legend of Hell House,1973,Horror,John Hough,6.7,14678,0.0348317030019657,1973-06-15,/cfs20hKNClCrEWRhgiy0bKEYBtV.jpg
10587,14638,14638,tt0070868,The Vault of Horror,1973,"Horror,Thriller",Roy Ward Baker,6.5,6604,0.0152038453636814,1973-03-16,/10H05rKoxX2hggBeEMwpm9il2GL.jpg
10588,2162,2162,tt0070328,Live and Let Die,1973,"Action,Adventure,Thriller",Guy Hamilton,6.7,119466,0.2834994025638941,1973-06-27,/39qkrjqMZs6utwNmihVImC3ghas.jpg
10589,6649,6649,tt0070040,The Spirit of the Beehive,1973,"Drama,Fantasy",Víctor Erice,7.7,21719,0.0592329787167274,1973-10-08,/p2wx4EWasQaPGxnbS2IsW74ewVN.jpg
10590,1633,1633,tt0070666,Serpico,1973,"Biography,Crime,Drama",Sidney Lumet,7.7,140645,0.3835730140252374,1973-12-18,/pRagfd10PPWryFRSzLPIivfAXHJ.jpg
10591,7107,7107,tt0072281,The Three Musketeers,1973,"Action,Adventure,Romance",Richard Lester,7.1,21043,0.0529174644205012,1973-12-11,/6qjW1e31k2XhcWpzGz6lgHcRt5W.jpg
10592,5572,5572,tt0070290,The Last Detail,1973,"Comedy,Drama",Hal Ashby,7.5,29844,0.0792777502621446,1973-12-11,/zQoNkO99qfaBjh5aoA0pKau1prp.jpg
10593,11487,11487,tt0070509,The Paper Chase,1973,"Comedy,Drama",James Bridges,7.2,9047,0.0230711960312544,1973-10-16,/xqdGdasqPEV1mtWGIA1x8mrWOAe.jpg
10594,13904,13904,tt0068883,Ludwig,1973,"Biography,Drama,History",Luchino Visconti,7.5,6267,0.0166476900178548,1973-03-07,/9ruh503sW0dkIcWdTKkvY01B8rc.jpg
10595,3347,3347,tt0069995,Don't Look Now,1973,"Drama,Horror,Mystery",Nicolas Roeg,7.1,66057,0.1661155228448915,1973-10-11,/mq3TW9GiF9MNlIEjnlL7D9X9tbx.jpg
10596,6768,6768,tt0070016,Charlotte's Web,1973,"Adventure,Animation,Drama","Charles Nichols,None",6.9,23402,0.057191974222756,1973-03-01,/eLq5bed09bkNVjUfknlbSil2cfR.jpg
10597,1548,1548,tt0070511,Papillon,1973,"Biography,Crime,Drama",Franklin J. Schaffner,8.0,142110,0.4026684926865345,1973-12-16,/356oqQpug682OERsWV0bGZ0YxwQ.jpg
10598,13687,13687,tt0069834,Cahill U.S. Marshal,1973,"Drama,Western",Andrew V. McLaglen,6.4,7550,0.0171143318262379,1973-07-11,/oR3yIiQNL4EdYZJHNE8spFpV21b.jpg
10599,7158,7158,tt0070643,Scarecrow,1973,Drama,Jerry Schatzberg,7.2,20574,0.0524667610420061,1973-04-11,/njGxAaBy6JGIq2Z2CWW1JcgZ8mv.jpg
10600,323,323,tt0070047,The Exorcist,1973,Horror,William Friedkin,8.1,476633,1.367420697492043,1973-12-26,/5x0CeVHJI8tcDx8tUUwYHQSNILq.jpg
10601,1960,1960,tt0070034,Enter the Dragon,1973,"Action,Crime,Thriller",Robert Clouse,7.6,116500,0.3135974627266357,1973-08-17,/fyrh2ULEcmLpGTVLPQqFW45hqr5.jpg
10602,15027,15027,tt0069967,Two Men in Town,1973,"Crime,Drama",José Giovanni,7.3,5612,0.0145102048949624,1973-10-24,/mSt9oKp7HVhnB8NS52OszOXg5dQ.jpg
10603,7651,7651,tt0158714,Lady Snowblood,1973,"Action,Crime,Drama",Toshiya Fujita,7.6,17447,0.0469642483449923,1973-12-01,/wkcbaqCoYEXDUnSQ6NTnB2C7H05.jpg
10604,10534,10534,tt0071569,The Golden Voyage of Sinbad,1973,"Action,Adventure,Fantasy",Gordon Hessler,6.8,11137,0.0268231732643195,1973-12-20,/1TAc85WyOpkaxSUver4lBg2xKSA.jpg
10605,3189,3189,tt0068699,High Plains Drifter,1973,"Drama,Mystery,Western",Clint Eastwood,7.4,67230,0.1762089054680672,1973-04-19,/AjkJCFkqanK1OZqiHxc6Kl2wPQO.jpg
10606,11741,11741,tt0071203,Belladonna of Sadness,1973,"Animation,Drama,Fantasy",Eiichi Yamamoto,7.3,8586,0.022199682684987,1973-06-30,/lsgaGlGVIRXLj9xRqPQgzvlcffP.jpg
10607,15146,15146,tt0070915,White Lightning,1973,"Action,Crime,Drama",Joseph Sargent,6.4,6312,0.0143080347665183,1973-08-06,/6LE0qGWe4ngBNAXpYZ3YcbvL0aq.jpg
10608,2293,2293,tt0070917,The Wicker Man,1973,"Horror,Mystery,Thriller",Robin Hardy,7.5,99467,0.2642246342757252,1973-12-06,/wwtrXRL8SiOWxhwLEvw7iBgYh0g.jpg
10609,1946,1946,tt0070379,Mean Streets,1973,"Crime,Drama,Thriller",Martin Scorsese,7.2,123871,0.3158894797819742,1973-10-14,/2t6RrPFGJjeKvI02OhKAg75bQUI.jpg
10610,13805,13805,tt0070022,Electra Glide in Blue,1973,"Comedy,Crime,Drama",James William Guercio,7.0,6797,0.0168518790140847,1973-05-17,/dCl1tnlcx0FYfdiBAMdygGC9HHB.jpg
10611,9785,9785,tt0070842,Turkish Delight,1973,"Drama,Romance",Paul Verhoeven,7.1,12271,0.0308582524309257,1973-02-22,/eqnlXShKgQbF3prxU6XYrC53z6F.jpg
10612,16725,16725,tt0071359,Immoral Tales,1973,"Drama,Romance",Walerian Borowczyk,5.6,6046,0.0119919329726827,1974-08-28,/dFPQD3e5uonv7bKTYsi7TqtKxYx.jpg
10613,5964,5964,tt0070903,The Way We Were,1973,"Drama,Romance",Sydney Pollack,7.0,28729,0.0712281347941208,1973-10-17,/o5x563ze56iI4iNsCBxTnDkt28i.jpg
10614,2266,2266,tt0069704,American Graffiti,1973,"Comedy,Drama",George Lucas,7.4,102016,0.2673825330987706,1973-08-11,/1tjLivPad2PX8FAzWko7FPIb8d2.jpg
10615,6800,6800,tt0070518,Pat Garrett & Billy the Kid,1973,"Biography,Drama,Western",Sam Peckinpah,7.2,22262,0.0567714121861154,1973-05-23,/ar6owXkn12uhH2kXd2r6yUCTTaI.jpg
10616,9233,9233,tt0070832,Three Wishes for Cinderella,1973,"Adventure,Drama,Family",Václav Vorlícek,7.6,12670,0.0341054064613431,1973-11-16,/2WlY1JSRoDJkbPg53kxyKlHJu0b.jpg
10617,15466,15466,tt0071960,The Outfit,1973,"Crime,Drama,Thriller",John Flynn,7.0,5561,0.0137874502276482,1973-10-19,/u2TZAW2IDCbMZdVR7uxXS3WS0Pv.jpg
10618,12199,12199,tt0070468,The Offence,1973,"Crime,Drama,Thriller",Sidney Lumet,6.9,8515,0.0208097453425676,1973-01-11,/cmuvg6tGCKayTFidJgg1iYhrOop.jpg
10619,16134,16134,tt0070653,Scorpio,1973,"Action,Drama,Thriller",Michael Winner,6.4,5651,0.0128096806821285,1973-04-11,/zqz1tkIEXP0gfm1ePRUDtVi6bu2.jpg
10620,633,633,tt0070735,The Sting,1973,"Comedy,Crime,Drama",George Roy Hill,8.3,289720,0.8517057739774518,1973-12-25,/ckmYng37zey8INYf6d10cVgIG93.jpg
10621,3853,3853,tt0071129,Amarcord,1973,"Comedy,Drama",Federico Fellini,7.8,49623,0.1370915357629252,1973-12-18,/g3UKJ5LgVpycOxeusBI6IXa40kY.jpg
10622,5902,5902,tt0070460,Day for Night,1973,"Comedy,Drama,Romance",François Truffaut,8.0,25552,0.0724015574211971,1973-05-24,/e5xDrSx6zDEUlMe2dWKGhv88PDZ.jpg
10623,14626,14626,tt0069822,Breezy,1973,"Drama,Romance",Clint Eastwood,7.0,6138,0.0152180128569151,1973-11-18,/3F233tP6kUqPKNezwIuBGlG0t33.jpg
10624,9477,9477,tt0267351,My Dear Brother,1973,Drama,Ertem Egilmez,8.6,10740,0.0327141586257996,1973-03-01,/q9cY3rh7aGhp9pUzWLjVgPQBBPp.jpg
10625,1632,1632,tt0070608,Robin Hood,1973,"Adventure,Animation,Comedy","Wolfgang Reitherman,David Hand",7.5,144417,0.3836300381855028,1973-11-08,/x9AvkYek0bGdxQSZ8W3lAjGrREm.jpg
10626,15097,15097,tt0070634,The Satanic Rites of Dracula,1973,"Drama,Horror",Alan Gibson,5.5,7386,0.0143881519407546,1973-04-17,/opUrHYgMB4mkA2WSXI0Wr54dWAx.jpg
10627,9321,9321,tt0069897,Coffy,1973,"Action,Crime,Thriller",Jack Hill,6.8,13919,0.0335235475142375,1973-06-13,/sN00Cvlahl6JLC2TAUBL0jZOqD3.jpg
10628,14720,14720,tt0069976,Dillinger,1973,"Action,Biography,Crime",John Milius,6.9,6156,0.0150446027397353,1973-07-20,/62nI7ftMyd5q9LhHPE0yltPcQKT.jpg
10629,15093,15093,tt0070628,The Hourglass Sanatorium,1973,"Drama,Fantasy,Horror",Wojciech Has,7.5,5419,0.014395058593706,1973-12-12,/wV6LsDuRHPGbQqRsaAAu3xHgflW.jpg
10630,4577,4577,tt0070334,The Long Goodbye,1973,"Comedy,Crime,Drama",Robert Altman,7.5,40402,0.1073240740547905,1973-03-08,/oBhUK54yBJ0aH6u9zCzSV5iV7OP.jpg
10631,13552,13552,tt0070895,Walking Tall,1973,"Action,Biography,Crime",Phil Karlson,6.9,7108,0.0173711884785638,1973-02-22,/fL0fuJ5qdm6JVwtIyw6F7e8PZMe.jpg
10632,5548,5548,tt0070215,My Name Is Nobody,1973,"Comedy,Western",Tonino Valerii,7.3,30822,0.0796923619516271,1973-12-13,/tJQEVI1p00Jh9TUgNEI623iu7ST.jpg
10633,6818,6818,tt0070233,Ivan Vasilyevich Changes His Profession,1973,"Adventure,Comedy,Sci-Fi",Leonid Gaidai,8.2,19456,0.056506763412511,1973-09-17,/6f7vhvnma8sbO6821ShE5ViA3r8.jpg
10634,3141,3141,tt0070723,Soylent Green,1973,"Crime,Mystery,Sci-Fi",Richard Fleischer,7.0,72947,0.1808583225600173,1973-04-18,/5nbkShkOEXUoKVhaX0XG41wyBkq.jpg
10635,14161,14161,tt0070825,The Train Robbers,1973,"Action,Adventure,Western",Burt Kennedy,6.4,7098,0.016089738715581,1973-02-01,/cN4R7PZ85WrravE8eHu8qNc7JVG.jpg
10636,2693,2693,tt0069762,Badlands,1973,"Action,Crime,Drama",Terrence Malick,7.7,81200,0.221452086735037,1974-01-05,/z81rBzHNgiNLean2JTGHgxjJ8nq.jpg
10637,7212,7212,tt0072962,F for Fake,1973,Documentary,"Orson Welles,Gary Graver,Oja Kodar,François Reichenbach",7.7,19018,0.0518666968660952,1973-09-01,/fVeIDxS73CrosoeVOaefQuCUGZg.jpg
10638,11132,11132,tt0070464,O Lucky Man!,1973,"Comedy,Drama,Fantasy",Lindsay Anderson,7.6,9049,0.0243583127915307,1973-03-25,/2xlzrpQF76OCgcKpQZvP6WtlpJy.jpg
10639,8591,8591,tt0070130,The Big Feast,1973,"Comedy,Drama",Marco Ferreri,7.1,15408,0.0387469605945484,1973-05-16,/g4wOgslrQKprlQl927h0lQQ3P99.jpg
10640,8338,8338,tt0069747,The Mad Adventures of Rabbi Jacob,1973,"Adventure,Comedy",Gérard Oury,7.4,15514,0.0406619806549397,1973-10-17,/oYuCFxS2BGCHNGuv9No0GoP2DZf.jpg
10641,9517,9517,tt0070791,Theater of Blood,1973,"Comedy,Drama,Horror",Douglas Hickox,7.1,12914,0.0324752238524142,1973-03-16,/lv02OmXxaRkDIGNcPxdITUddOO6.jpg
10642,16140,16140,tt0070122,Godzilla vs. Megalon,1973,"Action,Adventure,Family","Jun Fukuda,Yoshimitsu Banno,Ishirô Honda",4.9,7376,0.0128011801861883,1973-03-17,/24n8yZCDnBDgSxmNIunXfSmMrPX.jpg
10643,3474,3474,tt0070909,Westworld,1973,"Action,Drama,Sci-Fi",Michael Crichton,6.9,65026,0.1589165590893486,1973-08-15,/qNt29HzxwZ4jGTgSRxdA34ino9Q.jpg
10644,3184,3184,tt0070355,Magnum Force,1973,"Action,Crime,Mystery",Ted Post,7.2,69236,0.1765621010743819,1973-12-13,/1uX1uzn09seCftG3rTGLPyFXxV6.jpg
10645,4550,4550,tt0070544,Fantastic Planet,1973,"Animation,Sci-Fi",René Laloux,7.7,39632,0.1080860726783618,1973-12-01,/prq0j1S0K07UjwLZLF6oMGflRUI.jpg
10646,16616,16616,tt0070351,The MacKintosh Man,1973,Thriller,John Huston,6.3,5444,0.0121476337233205,1973-11-08,/qrdrQkgQoPYhE22ntyY8P3gzwLv.jpg
10647,14711,14711,tt0071508,Flesh for Frankenstein,1973,"Horror,Sci-Fi","Paul Morrissey,Antonio Margheriti",5.8,7330,0.0150579201833749,1973-11-30,/9GRNVP3Vny8WRafI1bwsrsf2BC0.jpg
10648,3501,3501,tt0070510,Paper Moon,1973,"Comedy,Crime,Drama",Peter Bogdanovich,8.1,54830,0.1573027399351046,1973-05-09,/3GHG0kTcBWHKdXjj3RdK8GjBCd6.jpg
10649,3821,3821,tt0069947,The Day of the Jackal,1973,"Crime,Drama,Thriller",Fred Zinnemann,7.8,50151,0.1385502208662608,1973-05-16,/vThgcb3JOj99yETg8WChuci4LV2.jpg
10650,16355,16355,tt0068863,Lisa and the Devil,1973,"Horror,Mystery",Mario Bava,6.2,5701,0.0125191762333727,1973-05-08,/wGTtAolc9tJd1KwyNTEICBL3eAh.jpg
10651,13803,13803,tt0070354,Le Magnifique,1973,"Action,Comedy,Fantasy",Philippe de Broca,7.1,6703,0.016856235518254,1973-11-23,/uIGYrhZY3DOXNJAoWQHSiqs9W7S.jpg
10652,12643,12643,tt0069920,Torso,1973,"Crime,Horror,Mystery",Sergio Martino,6.5,8529,0.0196356143408296,1973-01-04,/tWwaVVGHkl9FTVRApyAQdBa2ayU.jpg
10653,3851,3851,tt0071615,The Holy Mountain,1973,"Adventure,Drama,Fantasy",Alejandro Jodorowsky,7.7,50322,0.1372402944418785,1973-11-29,/nvwbOcV3jJExT090Bb2m7fNjzTN.jpg
10654,14559,14559,tt0069765,Bang the Drum Slowly,1973,"Drama,Sport",John D. Hancock,6.7,6466,0.0153441743841606,1973-08-26,/2MojRzTHI2UMmhEANYZZCsMPHr.jpg
10655,9324,9324,tt0069895,The Crazies,1973,"Action,Horror,Sci-Fi",George A. Romero,6.1,15505,0.0334992148446087,1973-03-16,/xSNgBJL9WKMHwl42gZXeRsQXFa1.jpg
10656,12357,12357,tt0072285,Thriller: A Cruel Picture,1973,"Action,Crime,Drama",Bo Arne Vibenius,6.4,8970,0.020333186288921,1973-05-01,/pMYgdygJZ6oBpnC3dWrluevlZOt.jpg
10657,13515,13515,tt0070672,The Seven-Ups,1973,"Action,Crime,Drama",Philip D'Antoni,6.8,7247,0.0174542099889129,1973-12-14,/xmpzuTWUEiVPsRz7kKXijNISUNq.jpg
10658,12599,12599,tt0070359,The Mother and the Whore,1973,"Drama,Romance",Jean Eustache,7.7,7235,0.0197315991074875,1973-05-01,/xJpUVGnjoCvSOLjQaVAESwKzTuG.jpg
10659,13992,13992,tt0068505,Dracula A.D. 1972,1972,Horror,Alan Gibson,5.9,7867,0.016439711217185,1972-06-26,/rUgVTCBLnXngVlpOaVWZupxwmHZ.jpg
10660,4735,4735,tt0068555,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask,1972,Comedy,Woody Allen,6.7,42836,0.1016521889761686,1972-08-06,/A1ZNhNd8FV8kCW39OeDelokT0tv.jpg
10661,20557,20557,tt0069005,Night of the Lepus,1972,"Drama,Horror,Sci-Fi",William F. Claxton,4.1,5653,0.0082091060231014,1972-10-04,/wF8paiOb7E1JWb6mvec0TCTNq5W.jpg
10662,4513,4513,tt0068935,The Way of the Dragon,1972,"Action,Adventure,Comedy",,7.2,42886,0.1093656806672243,1972-12-30,/m7AIITQ624sfldI4SsX4htXPH1f.jpg
10663,15032,15032,tt0068805,The King of Marvin Gardens,1972,Drama,Bob Rafelson,6.5,6297,0.0144970645449882,1972-10-13,/5JpKFEp9niY90Qgz7xhcIGAOifK.jpg
10664,2157,2157,tt0069293,Solaris,1972,"Drama,Mystery,Sci-Fi",Andrei Tarkovsky,7.9,101719,0.2846178907359569,1972-03-20,/pgqj7QoBPWFLLKtLEpPmFYFRMgB.jpg
10665,13091,13091,tt0069095,All the Way Boys,1972,"Action,Adventure,Comedy",Giuseppe Colizzi,6.6,7887,0.0184369381570644,1972-12-22,/cWhBysh8ejHqKBcv5cGaA5FCCcq.jpg
10666,13860,13860,tt0068284,Blacula,1972,"Fantasy,Horror,Romance",William Crain,5.7,8291,0.0167384328120163,1972-08-25,/yLqtFeZfRPoUUzzro3ogCdobB6q.jpg
10667,15334,15334,tt0069289,Snoopy Come Home,1972,"Adventure,Animation,Comedy",,7.3,5419,0.0140111903645405,1972-08-09,/vGYhYtoXkpjXTZ7KLQMJehwfLG0.jpg
10668,3684,3684,tt0070849,Last Tango in Paris,1972,"Drama,Romance",Bernardo Bertolucci,6.8,60646,0.146064305090053,1972-12-15,/dNgdUdNOWfHsZI3lDu6Epig7H2P.jpg
10669,9329,9329,tt0068612,Fritz the Cat,1972,"Animation,Comedy,Drama",Ralph Bakshi,6.2,15239,0.0334642565550547,1972-04-12,/q0UOEBPQKZykmB1hz7yzHJNybLn.jpg
10670,12367,12367,tt0068732,Images,1972,"Drama,Horror,Mystery",Robert Altman,7.0,8190,0.0203055596771154,1972-12-18,/o9qfaNwjnqNBJ1uOLeC53r5eTzB.jpg
10671,16186,16186,tt0068615,Frogs,1972,"Horror,Mystery,Sci-Fi",George McCowan,4.4,8175,0.0127401182903513,1972-03-10,/dF2OlQBMJiggzkjhfaNfx7HzBOU.jpg
10672,5726,5726,tt0067756,Silent Running,1972,"Drama,Sci-Fi",Douglas Trumbull,6.6,32612,0.0762349977403556,1972-03-09,/ahasZ5HILZHtlrl6cbXgpfk0y8H.jpg
10673,16894,16894,tt0069421,Your Vice Is a Locked Room and Only I Have the Key,1972,"Drama,Horror,Mystery",Sergio Martino,6.6,5030,0.01175831100926,1972-08-04,/3CAdlrJ6mOq1BgOJRLuNbNS5Lwa.jpg
10674,7002,7002,tt0070698,Sisters,1972,"Horror,Mystery,Thriller",Brian De Palma,6.9,22167,0.0541737668829943,1973-03-26,/fB6vvIUPDIvAOBK469RHQlINHA.jpg
10675,7402,7402,tt0068768,Joe Kidd,1972,"Drama,Western",John Sturges,6.4,22014,0.0499013113672584,1972-07-19,/gwVL6a6ZPijqM5hB4n2Ztg1akWY.jpg
10676,16790,16790,tt0068458,Death Line,1972,"Horror,Mystery",Gary Sherman,5.9,5699,0.0119092302309314,1972-10-13,/kXrFXtJRQ2qR6Z45fozdj8tKeTu.jpg
10677,13498,13498,tt0070959,State of Siege,1972,"Crime,Drama,Mystery",Costa-Gavras,7.7,6415,0.0174952603005574,1972-12-30,/yEH5yjGFgcEmS36XhFzIblQF0fJ.jpg
10678,5281,5281,tt0068833,The Last House on the Left,1972,"Crime,Horror,Thriller",Wes Craven,5.8,41980,0.0862389480624939,1972-08-30,/qyTqXz1C7kPgWmxcD5otQ7xlrJP.jpg
10679,10113,10113,tt0068156,1776,1972,"Drama,Family,History",Peter H. Hunt,7.6,10756,0.0289532558719973,1972-11-09,/o50REDExdajGxTWczsmC3qcawGr.jpg
10680,3150,3150,tt0068182,"Aguirre, the Wrath of God",1972,"Action,Adventure,Biography",Werner Herzog,7.8,65154,0.1799984265582014,1972-12-29,/qMk93yMo82svW27FEjudgueBMUL.jpg
10681,15000,15000,tt0067500,Tombs of the Blind Dead,1972,Horror,Amando de Ossorio,6.1,6733,0.0145469341211706,1972-04-10,/8JGJojd01EHKuKvYsgZ1aPCrZfS.jpg
10682,14319,14319,tt0066907,Chato's Land,1972,"Drama,Western",Michael Winner,6.6,6767,0.0158187854074876,1972-05-25,/hkPgmx39U5rWjyFMcYa3btZnh76.jpg
10683,1848,1848,tt0068473,Deliverance,1972,"Adventure,Drama,Thriller",John Boorman,7.6,124221,0.3343810336254543,1972-08-18,/2TrAzNJlHyNYYSkQf6asg3rs2Xr.jpg
